date,diesel_price_krw
2024-03-23,1537.77
2024-03-24,1537.6
2024-03-25,1538.26
2024-03-26,1538.26
2024-03-27,1538.43
2024-03-28,1538.28
2024-03-29,1538.45
2024-03-30,1538.7
2024-03-31,1538.86
2024-04-01,1539.66
2024-04-02,1540.12
2024-04-03,1540.52
2024-04-04,1541.82
2024-04-05,1543.91
2024-04-06,1545.69
2024-04-07,1546.75
2024-04-08,1549.48
2024-04-09,1552.18
2024-04-10,1553.7
2024-04-11,1554.39
2024-04-12,1556.11
2024-04-13,1557.37
2024-04-14,1558.27
2024-04-15,1560.77
2024-04-16,1562.85
2024-04-17,1564.39
2024-04-18,1565.48
2024-04-19,1566.31
2024-04-20,1566.46
2024-04-21,1566.61
2024-04-22,1566.71
2024-04-23,1566.58
2024-04-24,1566.85
2024-04-25,1566.9
2024-04-26,1566.87
2024-04-27,1566.52
2024-04-28,1566.42
2024-04-29,1566.79
2024-04-30,1566.61
2024-05-01,1565.91
2024-05-02,1565.53
2024-05-03,1564.75
2024-05-04,1563.41
2024-05-05,1562.77
2024-05-06,1562.47
2024-05-07,1561.64
2024-05-08,1559.69
2024-05-09,1557.31
2024-05-10,1555.02
2024-05-11,1552.59
2024-05-12,1551.45
2024-05-13,1549.4
2024-05-14,1546.05
2024-05-15,1543.62
2024-05-16,1541.71
2024-05-17,1539.03
2024-05-18,1535.89
2024-05-19,1534.76
2024-05-20,1532.88
2024-05-21,1529.5
2024-05-22,1526.39
2024-05-23,1523.07
2024-05-24,1520.09
2024-05-25,1517.61
2024-05-26,1516.36
2024-05-27,1514.7
2024-05-28,1511.65
2024-05-29,1509.36
2024-05-30,1507.42
2024-05-31,1505.54
2024-06-01,1502.62
2024-06-02,1501.7
2024-06-03,1500.45
2024-06-04,1497.91
2024-06-05,1495.01
2024-06-06,1492.49
2024-06-07,1490.85
2024-06-08,1488.7
2024-06-09,1487.65
2024-06-10,1486.14
2024-06-11,1483.48
2024-06-12,1481.37
2024-06-13,1480.16
2024-06-14,1479.12
2024-06-15,1478.58
2024-06-16,1478.02
2024-06-17,1477.93
2024-06-18,1477.68
2024-06-19,1478.0
2024-06-20,1478.52
2024-06-21,1479.38
2024-06-22,1480.94
2024-06-23,1481.58
2024-06-24,1483.55
2024-06-25,1486.02
2024-06-26,1488.69
2024-06-27,1491.92
2024-06-28,1495.18
2024-06-29,1499.6
2024-06-30,1502.88
2024-07-01,1511.73
2024-07-02,1516.22
2024-07-03,1519.53
2024-07-04,1524.84
2024-07-05,1528.95
2024-07-06,1532.71
2024-07-07,1534.33
2024-07-08,1538.36
2024-07-09,1541.87
2024-07-10,1543.44
2024-07-11,1544.73
2024-07-12,1546.05
2024-07-13,1546.79
2024-07-14,1547.09
2024-07-15,1548.59
2024-07-16,1548.83
2024-07-17,1549.23
2024-07-18,1549.44
2024-07-19,1550.02
2024-07-20,1549.81
2024-07-21,1549.77
2024-07-22,1550.54
2024-07-23,1550.59
2024-07-24,1550.22
2024-07-25,1549.97
2024-07-26,1549.59
2024-07-27,1548.94
2024-07-28,1548.81
2024-07-29,1549.11
2024-07-30,1548.59
2024-07-31,1547.88
2024-08-01,1547.06
2024-08-02,1546.96
2024-08-03,1546.08
2024-08-04,1545.77
2024-08-05,1545.59
2024-08-06,1544.3
2024-08-07,1542.62
2024-08-08,1541.15
2024-08-09,1539.69
2024-08-10,1537.85
2024-08-11,1537.06
2024-08-12,1536.02
2024-08-13,1534.35
2024-08-14,1533.09
2024-08-15,1532.19
2024-08-16,1531.77
2024-08-17,1530.64
2024-08-18,1530.03
2024-08-19,1529.64
2024-08-20,1527.4
2024-08-21,1524.55
2024-08-22,1521.15
2024-08-23,1517.69
2024-08-24,1515.24
2024-08-25,1514.07
2024-08-26,1512.46
2024-08-27,1510.15
2024-08-28,1508.18
2024-08-29,1506.02
2024-08-30,1503.83
2024-08-31,1501.85
2024-09-01,1500.53
2024-09-02,1498.88
2024-09-03,1496.54
2024-09-04,1493.27
2024-09-05,1489.49
2024-09-06,1486.26
2024-09-07,1482.78
2024-09-08,1481.37
2024-09-09,1478.58
2024-09-10,1473.95
2024-09-11,1468.18
2024-09-12,1463.45
2024-09-13,1459.38
2024-09-14,1455.65
2024-09-15,1454.06
2024-09-16,1452.92
2024-09-17,1451.71
2024-09-18,1450.25
2024-09-19,1447.78
2024-09-20,1444.03
2024-09-21,1441.64
2024-09-22,1440.22
2024-09-23,1438.19
2024-09-24,1435.06
2024-09-25,1432.49
2024-09-26,1429.96
2024-09-27,1427.87
2024-09-28,1425.01
2024-09-29,1423.72
2024-09-30,1423.1
2024-10-01,1419.81
2024-10-02,1418.28
2024-10-03,1416.74
2024-10-04,1416.23
2024-10-05,1415.44
2024-10-06,1415.12
2024-10-07,1415.63
2024-10-08,1416.55
2024-10-09,1417.49
2024-10-10,1418.08
2024-10-11,1418.91
2024-10-12,1419.49
2024-10-13,1419.74
2024-10-14,1421.39
2024-10-15,1422.05
2024-10-16,1422.16
2024-10-17,1422.04
2024-10-18,1421.97
2024-10-19,1421.58
2024-10-20,1421.48
2024-10-21,1422.31
2024-10-22,1422.06
2024-10-23,1422.51
2024-10-24,1423.19
2024-10-25,1424.77
2024-10-26,1426.19
2024-10-27,1426.59
2024-10-28,1428.15
2024-10-29,1428.85
2024-10-30,1429.67
2024-10-31,1430.27
2024-11-01,1434.33
2024-11-02,1436.05
2024-11-03,1436.75
2024-11-04,1438.87
2024-11-05,1441.11
2024-11-06,1444.48
2024-11-07,1447.57
2024-11-08,1450.91
2024-11-09,1454.17
2024-11-10,1455.0
2024-11-11,1457.93
2024-11-12,1459.68
2024-11-13,1461.83
2024-11-14,1463.17
2024-11-15,1464.58
2024-11-16,1464.99
2024-11-17,1465.01
2024-11-18,1466.88
2024-11-19,1467.64
2024-11-20,1468.78
2024-11-21,1470.07
2024-11-22,1471.51
2024-11-23,1472.42
2024-11-24,1472.8
2024-11-25,1474.66
2024-11-26,1476.03
2024-11-27,1477.29
2024-11-28,1478.28
2024-11-29,1479.13
2024-11-30,1479.48
2024-12-01,1479.82
2024-12-02,1481.47
2024-12-03,1482.06
2024-12-04,1483.46
2024-12-05,1484.7
2024-12-06,1486.16
2024-12-07,1486.59
2024-12-08,1486.77
2024-12-09,1488.08
2024-12-10,1489.16
2024-12-11,1490.24
2024-12-12,1491.56
2024-12-13,1492.81
2024-12-14,1493.59
2024-12-15,1494.04
2024-12-16,1496.06
2024-12-17,1497.6
2024-12-18,1499.25
2024-12-19,1500.66
2024-12-20,1502.57
2024-12-21,1503.33
2024-12-22,1503.94
2024-12-23,1505.93
2024-12-24,1507.48
2024-12-25,1508.73
2024-12-26,1510.1
2024-12-27,1511.86
2024-12-28,1512.54
2024-12-29,1513.19
2024-12-30,1514.67
2024-12-31,1516.02
2025-01-01,1517.73
2025-01-02,1519.77
2025-01-03,1522.32
2025-01-04,1525.02
2025-01-05,1526.36
2025-01-06,1529.71
2025-01-07,1533.66
2025-01-08,1537.02
2025-01-09,1540.59
2025-01-10,1543.41
2025-01-11,1546.23
2025-01-12,1547.82
2025-01-13,1551.83
2025-01-14,1556.39
2025-01-15,1561.72
2025-01-16,1566.93
2025-01-17,1572.31
2025-01-18,1575.94
2025-01-19,1577.78
2025-01-20,1581.79
2025-01-21,1585.78
2025-01-22,1589.54
2025-01-23,1591.84
2025-01-24,1593.77
2025-01-25,1595.1
2025-01-26,1595.55
2025-01-27,1596.79
2025-01-28,1597.01
2025-01-29,1597.04
2025-01-30,1597.01
2025-01-31,1597.53
2025-02-01,1597.51
2025-02-02,1597.33
2025-02-03,1597.71
2025-02-04,1597.84
2025-02-05,1597.81
2025-02-06,1597.94
2025-02-07,1597.82
2025-02-08,1597.25
2025-02-09,1596.91
2025-02-10,1597.39
2025-02-11,1596.65
2025-02-12,1596.19
2025-02-13,1595.69
2025-02-14,1595.17
2025-02-15,1594.37
2025-02-16,1594.0
2025-02-17,1594.09
2025-02-18,1593.26
2025-02-19,1592.53
2025-02-20,1591.85
2025-02-21,1591.23
2025-02-22,1590.41
2025-02-23,1590.03
2025-02-24,1590.14
2025-02-25,1589.34
2025-02-26,1588.33
2025-02-27,1587.3
2025-02-28,1586.3
2025-03-01,1584.46
2025-03-02,1583.79
2025-03-03,1583.55
2025-03-04,1582.69
2025-03-05,1580.89
2025-03-06,1578.28
2025-03-07,1575.56
2025-03-08,1572.11
2025-03-09,1571.06
2025-03-10,1569.85
2025-03-11,1565.33
2025-03-12,1561.88
2025-03-13,1558.41
2025-03-14,1555.5
2025-03-15,1552.97
2025-03-16,1551.71
2025-03-17,1550.1
2025-03-18,1547.62
2025-03-19,1545.44
2025-03-20,1543.39
2025-03-21,1541.64
2025-03-22,1539.3
2025-03-23,1538.56
2025-03-24,1538.07
2025-03-25,1536.25
2025-03-26,1534.94
2025-03-27,1533.9
2025-03-28,1533.31
2025-03-29,1531.95
2025-03-30,1531.63
2025-03-31,1531.83
2025-04-01,1531.55
2025-04-02,1531.57
2025-04-03,1531.53
2025-04-04,1530.95
2025-04-05,1529.1
2025-04-06,1528.46
2025-04-07,1527.65
2025-04-08,1525.17
2025-04-09,1522.4
2025-04-10,1520.01
2025-04-11,1517.5
2025-04-12,1515.5
2025-04-13,1514.76
2025-04-14,1513.56
2025-04-15,1511.4
2025-04-16,1509.05
2025-04-17,1507.15
2025-04-18,1505.83
2025-04-19,1503.82
2025-04-20,1503.4
2025-04-21,1503.25
2025-04-22,1501.93
2025-04-23,1501.5
2025-04-24,1501.09
2025-04-25,1501.12
2025-04-26,1500.7
2025-04-27,1500.53
2025-04-28,1501.47
2025-04-29,1501.78
2025-04-30,1502.58
2025-05-01,1505.7
2025-05-02,1506.94
2025-05-03,1506.76
2025-05-04,1506.89
2025-05-05,1507.24
2025-05-06,1506.51
2025-05-07,1506.67
2025-05-08,1505.77
2025-05-09,1504.96
2025-05-10,1503.77
2025-05-11,1503.45
2025-05-12,1503.88
2025-05-13,1503.4
2025-05-14,1503.14
2025-05-15,1502.83
2025-05-16,1502.41
2025-05-17,1501.29
2025-05-18,1501.08
2025-05-19,1501.82
2025-05-20,1501.36
2025-05-21,1500.9
2025-05-22,1500.26
2025-05-23,1499.81
2025-05-24,1498.85
2025-05-25,1498.53
2025-05-26,1498.95
2025-05-27,1498.3
2025-05-28,1497.56
2025-05-29,1496.61
2025-05-30,1496.1
2025-05-31,1494.79
2025-06-01,1494.07
2025-06-02,1494.22
2025-06-03,1493.42
2025-06-04,1493.31
2025-06-05,1492.5
2025-06-06,1491.84
2025-06-07,1491.25
2025-06-08,1490.8
2025-06-09,1491.3
2025-06-10,1490.84
2025-06-11,1490.16
2025-06-12,1489.89
2025-06-13,1490.7
2025-06-14,1491.9
2025-06-15,1492.56
2025-06-16,1495.35
2025-06-17,1498.09
2025-06-18,1500.45
2025-06-19,1504.35
2025-06-20,1508.95
2025-06-21,1513.6
2025-06-22,1516.37
2025-06-23,1524.38
2025-06-24,1531.11
2025-06-25,1532.03
2025-06-26,1532.19
2025-06-27,1532.2
2025-06-28,1531.72
2025-06-29,1531.57
2025-06-30,1531.97
2025-07-01,1531.55
2025-07-02,1531.21
2025-07-03,1530.8
2025-07-04,1530.76
2025-07-05,1530.16
2025-07-06,1529.93
2025-07-07,1530.48
2025-07-08,1530.29
2025-07-09,1530.26
2025-07-10,1530.24
2025-07-11,1530.5
2025-07-12,1530.18
2025-07-13,1530.16
2025-07-14,1531.1
2025-07-15,1531.18
2025-07-16,1530.98
2025-07-17,1531.02
2025-07-18,1530.97
2025-07-19,1530.29
2025-07-20,1530.66
2025-07-21,1531.5
2025-07-22,1531.83
2025-07-23,1532.22
2025-07-24,1532.65
2025-07-25,1533.13
2025-07-26,1532.91
2025-07-27,1532.87
2025-07-28,1533.98
2025-07-29,1534.26
2025-07-30,1534.77
2025-07-31,1535.2
2025-08-01,1536.27
2025-08-02,1536.74
2025-08-03,1537.06
2025-08-04,1537.87
2025-08-05,1538.72
2025-08-06,1538.92
2025-08-07,1539.0
2025-08-08,1539.06
2025-08-09,1538.57
2025-08-10,1538.33
2025-08-11,1538.79
2025-08-12,1538.3
2025-08-13,1537.92
2025-08-14,1537.6
2025-08-15,1536.98
2025-08-16,1536.27
2025-08-17,1536.22
2025-08-18,1536.47
2025-08-19,1535.67
2025-08-20,1534.88
2025-08-21,1534.22
2025-08-22,1533.75
2025-08-23,1532.86
2025-08-24,1532.46
2025-08-25,1533.11
2025-08-26,1532.93
2025-08-27,1532.71
2025-08-28,1532.27
2025-08-29,1531.93
2025-08-30,1531.21
2025-08-31,1530.94
2025-09-01,1531.28
2025-09-02,1530.9
2025-09-03,1530.58
2025-09-04,1530.49
2025-09-05,1530.28
2025-09-06,1529.66
2025-09-07,1529.49
2025-09-08,1530.21
2025-09-09,1530.41
2025-09-10,1530.43
2025-09-11,1530.37
2025-09-12,1530.33
2025-09-13,1529.58
2025-09-14,1529.47
2025-09-15,1530.15
2025-09-16,1530.04
2025-09-17,1530.27
2025-09-18,1530.5
2025-09-19,1530.89
2025-09-20,1530.31
2025-09-21,1530.33
2025-09-22,1531.12
2025-09-23,1531.15
2025-09-24,1531.04
2025-09-25,1531.09
2025-09-26,1531.53
2025-09-27,1531.2
2025-09-28,1531.29
2025-09-29,1532.46
2025-09-30,1533.12
2025-10-01,1533.87
2025-10-02,1534.49
2025-10-03,1534.97
2025-10-04,1535.06
2025-10-05,1535.2
2025-10-06,1535.77
2025-10-07,1535.9
2025-10-08,1535.82
2025-10-09,1535.36
2025-10-10,1536.25
2025-10-11,1535.68
2025-10-12,1535.48
2025-10-13,1536.3
2025-10-14,1535.86
2025-10-15,1535.67
2025-10-16,1535.58
2025-10-17,1535.35
2025-10-18,1534.52
2025-10-19,1534.3
2025-10-20,1534.9
2025-10-21,1534.86
2025-10-22,1534.8
2025-10-23,1534.87
2025-10-24,1535.7
2025-10-25,1536.22
2025-10-26,1536.89
2025-10-27,1539.56
2025-10-28,1541.65
2025-10-29,1543.9
2025-10-30,1546.61
2025-10-31,1549.94
2025-11-01,1557.17
2025-11-02,1559.77
2025-11-03,1563.8
2025-11-04,1568.31
2025-11-05,1572.62
2025-11-06,1576.42
2025-11-07,1580.15
2025-11-08,1584.05
2025-11-09,1585.94
2025-11-10,1591.06
2025-11-11,1597.65
2025-11-12,1604.44
2025-11-13,1611.01
2025-11-14,1617.52
2025-11-15,1622.73
2025-11-16,1625.9
2025-11-17,1631.42
2025-11-18,1636.97
2025-11-19,1641.99
2025-11-20,1646.54
2025-11-21,1651.74
2025-11-22,1654.97
2025-11-23,1656.28
2025-11-24,1659.37
2025-11-25,1661.39
2025-11-26,1662.32
2025-11-27,1662.79
2025-11-28,1663.15
2025-11-29,1662.96
2025-11-30,1662.84
2025-12-01,1663.32
2025-12-02,1662.98
2025-12-03,1662.72
2025-12-04,1662.58
2025-12-05,1662.34
2025-12-06,1661.6
2025-12-07,1661.36
2025-12-08,1661.58
2025-12-09,1660.84
2025-12-10,1659.89
2025-12-11,1658.65
2025-12-12,1657.45
2025-12-13,1655.95
2025-12-14,1655.36
2025-12-15,1654.78
2025-12-16,1653.02
2025-12-17,1651.07
2025-12-18,1649.03
2025-12-19,1647.21
2025-12-20,1645.29
2025-12-21,1644.43
2025-12-22,1643.6
2025-12-23,1641.66
2025-12-24,1640.03
2025-12-25,1638.52
2025-12-26,1637.89
2025-12-27,1636.47
2025-12-28,1636.0
2025-12-29,1634.81
2025-12-30,1633.19
2025-12-31,1631.75
2026-01-01,1629.58
2026-01-02,1628.36
2026-01-03,1626.08
2026-01-04,1625.13
2026-01-05,1623.45
2026-01-06,1620.33
2026-01-07,1616.97
2026-01-08,1613.19
2026-01-09,1610.13
2026-01-10,1607.51
2026-01-11,1606.37
2026-01-12,1604.3
2026-01-13,1601.3
2026-01-14,1599.34
2026-01-15,1597.38
2026-01-16,1595.38
2026-01-17,1593.4
2026-01-18,1592.48
2026-01-19,1591.67
2026-01-20,1589.96
2026-01-21,1588.33
2026-01-22,1587.28
2026-01-23,1586.31
2026-01-24,1585.03
2026-01-25,1584.76
2026-01-26,1584.74
2026-01-27,1583.85
2026-01-28,1583.04
2026-01-29,1582.45
2026-01-30,1582.3
2026-01-31,1582.0
2026-02-01,1581.51
2026-02-02,1582.14
2026-02-03,1581.82
2026-02-04,1581.53
2026-02-05,1581.72
2026-02-06,1581.77
2026-02-07,1581.71
2026-02-08,1581.48
2026-02-09,1582.31
2026-02-10,1582.91
2026-02-11,1583.65
2026-02-12,1584.58
2026-02-13,1585.77
2026-02-14,1586.41
2026-02-15,1586.96
2026-02-16,1587.6
2026-02-17,1587.61
2026-02-18,1587.54
2026-02-19,1588.22
2026-02-20,1589.88
2026-02-21,1590.98
2026-02-22,1591.35
2026-02-23,1593.23
2026-02-24,1594.22
2026-02-25,1595.21
2026-02-26,1596.23
2026-02-27,1597.24
2026-02-28,1597.86
2026-03-01,1600.85
2026-03-02,1607.39
2026-03-03,1634.62
2026-03-04,1728.77
2026-03-05,1830.25
2026-03-06,1887.33
2026-03-07,1910.55
2026-03-08,1917.73
2026-03-09,1926.46
2026-03-10,1931.62
2026-03-11,1927.48
2026-03-12,1918.97
2026-03-13,1872.67
2026-03-14,1847.91
2026-03-15,1841.17
2026-03-16,1831.8
2026-03-17,1825.61
2026-03-18,1821.77
2026-03-19,1819.46
2026-03-20,1817.68
2026-03-21,1816.81
2026-03-22,1816.26
2026-03-23,1816.04
2026-03-24,1815.53
2026-03-25,1815.24
2026-03-26,1815.8
2026-03-27,1834.56
2026-03-28,1849.96
2026-03-29,1857.93
2026-03-30,1873.23
2026-03-31,1886.23
2026-04-01,1901.66
2026-04-02,1912.76
2026-04-03,1923.11
2026-04-04,1933.48
2026-04-05,1939.17
2026-04-06,1949.21
2026-04-07,1959.82
2026-04-08,1969.58
2026-04-09,1977.8
2026-04-10,1982.68
2026-04-11,1985.2
2026-04-12,1986.25
2026-04-13,1988.8
2026-04-14,1990.7
2026-04-15,1992.05
2026-04-16,1993.12
2026-04-17,1994.22
2026-04-18,1995.27
2026-04-19,1995.67
2026-04-20,1996.55
2026-04-21,1997.69
2026-04-22,1998.88
2026-04-23,1999.84
2026-04-24,2000.54
2026-04-25,2001.54
2026-04-26,2001.7
2026-04-27,2002.39
2026-04-28,2002.95
2026-04-29,2003.25
2026-04-30,2003.79
2026-05-01,2004.23
2026-05-02,2004.54
2026-05-03,2004.7
2026-05-04,2005.21
2026-05-05,2005.43
2026-05-06,2005.74
2026-05-07,2006.12
2026-05-08,2006.22
2026-05-09,2006.16
2026-05-10,2006.07
2026-05-11,2006.41
2026-05-12,2006.25
2026-05-13,2006.05
2026-05-14,2006.19
2026-05-15,2006.17
2026-05-16,2005.9
2026-05-17,2005.75
2026-05-18,2005.93
2026-05-19,2006.01
2026-05-20,2005.86
2026-05-21,2005.92
2026-05-22,2005.89
2026-05-23,2005.8
2026-05-24,2005.6
